id,name,ingredients,method,image,video
3571,Egg & Cheese (Patties) Puff Triangles,Anday (Eggs) 2~Kali mirch powder (Black pepper powder) ¼ tsp~Namak (Salt) ¼ tsp or to taste~Oil 1 tbs~Cheddar cheese (Grated) ½ Cup~Hara dhania (Coriander) chopped 2-3 tbs~Mozzarella cheese (Grated) ½ Cup~Anday (Eggs) 2~Kali mirch powder (Black pepper powder) ¼ tsp~Namak (Salt) ¼ tsp or to taste~Oil 1 tbs~Cheddar cheese (Grated) ½ Cup~Hara dhania (Coriander) chopped 2-3 tbs~Mozzarella cheese (Grated) ½ Cup,"In bowl,add eggs,black pepper powder and salt,whisk well.~In frying pan,add oil and egg mixture,mix and set aside.~In bowl,add eggs,cheddar cheese,coriander and mozzarella cheese,mix well and set aside.~Roll out puff pastry,cut in desired shape with cutter,egg wash,add egg and cheese filling,fold and gently press with fork to seal and egg wash again.~Spray baking tray with water and place egg and cheese patties,bake in a pre-heated oven at 180 C for 40-45 minutes.~Egg and cheese (patties) puff triangles are ready.",https://www.foodfusion.com/wp-content/uploads/2017/05/ID-R00276-A.jpg,https://www.youtube.com/embed/jNHfp5VMDnw?rel=0
3572,Dhaka Fried Chicken,Anday (Eggs) 2~Lemon juice 2-3 tbs~Lehsan paste (Garlic paste) 1 tsp~Corn flour 1 Cup~Til (Sesame seeds) ¼ cup~Lal mirch (Red chili) Crushed 1 & ½ tsp~Chicken powder 1 tsp~Namak (Salt) 1 tsp or to taste~Chicken strips ½ kg~Oil for frying~Chaat masala to taste~Green onion~Anday (Eggs) 2~Lemon juice 2-3 tbs~Lehsan paste (Garlic paste) 1 tsp~Corn flour 1 Cup~Til (Sesame seeds) ¼ cup~Lal mirch (Red chili) Crushed 1 & ½ tsp~Chicken powder 1 tsp~Namak (Salt) 1 tsp or to taste~Chicken strips ½ kg~Oil for frying~Chaat masala to taste~Green onion,"In bowl,add eggs,lemon juice and garlic paste,whisk well.~Add corn flour,sesame seeds,red chili crushed,chicken powder,salt and mix.~Add chicken strips,mix well and marinate for 20 minutes.~In wok,heat oil and fry until golden brown.~Sprinkle chaat masala,green onion and serve.",https://www.foodfusion.com/wp-content/uploads/2017/05/ID-R00294-1.jpg,https://www.youtube.com/embed/nkj1yJOv20c?rel=0
3573,Chicken Patties and Puff Pastry with Ghee,Ghee 400 gms~Pani (Water) 200 ml~Anda (Egg) 1 (Optional)~Oil 4 tbs~Namak (Salt) 1 tsp~Cheeni (Sugar) Powdered 2 tbs~Maida (All-purpose flour) 500 gms~Pani (Water) if required~Oil 2 tbs~Pyaz (Onion) Chopped 1 medium~Hari mirch (Green chilies) chopped 2 tsp~Chicken 1 & ½ cups (Boiled with ½ tsp ginger garlic paste & shredded)~Namak (Salt) ½ tsp or to taste~Kali mirch powder (Black pepper powder) ½ tsp~Safed mirch powder (White pepper powder) ½ tsp~Chicken cube ¼ tsp~Maida (All-purpose flour) 2 tbs~Doodh (Milk) ½ Cup,"In wok,add ghee,let it melt and bring it to room temperature.~In bowl,add chilled water with ice cubes,melted ghee,leave it until ghee becomes solid and refrigerate for approx.6 hours.~In jug,add water,egg,oil,salt,sugar and whisk well.~In bowl,add all-purpose flour and make a well,gradually add egg water mixture and knead until smooth & soft dough is formed.Use water if required,cover and let it rest for 20 minutes.~Take out solid ghee from water and squeeze out excess water completely.~Take square pan,place butter paper and set a block in a square pan.~Place butter paper on top and with the help of kitchen hammer flatten ghee and freeze ghee block for 20 minutes.~Take prepared dough,sprinkle generous amount of flour and roll out dough in round shape with the help of rolling pin.~In the center of the dough,place solid ghee block,wrap four sides,dust dry flour and roll out in rectangular shape with the help of rolling pin,fold one third into the middle and then the other third on top,fold and overlap the remaining sides,cover and freeze it for 20 minutes.~Take out from freezer,dust dry flour and roll out in rectangular shape with rolling pin.~Repeat the same over lapping folding process,cover and freeze it for another 20 minutes.~Again take out from freezer,dust dry flour and roll out in rectangular shape with rolling pin.~Puff pastry is ready and use as required.~If you are using butter,follow the same puff pastry method.~If you are using ghee,freeze it for 15-20 minutes and if you are using unipuff,put it in fridge for 15-20 minutes.~Sprinkle generous amount of all-purpose flour while you are rolling or overlapping puff pastry.~In puff pastry recipes,egg is optional.~Put the ghee (with chilled ice cold water) in refrigerator until ghee becomes solid.~In frying pan,add oil and onion,fry until translucent.~Add green chilies and mix.~Add chicken,salt,black pepper powder,white pepper powder,chicken cube and mix well.~Add all-purpose flour and mix well for 2 minutes.~Add milk and mix until milk is dried,set aside and let it cool.~Roll out puff pastry,cut in desired shape by using round cookie cutter,egg wash,add chicken filling,put another piece on top,gently press to seal and egg wash again.~Spray baking tray with water and place chicken patties,bake in a pre-heated oven at 180 C for 40-45 minutes.~Chicken patties are ready.",https://www.foodfusion.com/wp-content/uploads/2017/05/ID-R00275-A.jpg,https://www.youtube.com/embed/vSDjJ7sY9pQ?rel=0
3574,Egg & Cheese (Patties) Puff Triangles,Anday (Eggs) 2~Kali mirch powder (Black pepper powder) ¼ tsp~Namak (Salt) ¼ tsp or to taste~Oil 1 tbs~Cheddar cheese (Grated) ½ Cup~Hara dhania (Coriander) chopped 2-3 tbs~Mozzarella cheese (Grated) ½ Cup~Anday (Eggs) 2~Kali mirch powder (Black pepper powder) ¼ tsp~Namak (Salt) ¼ tsp or to taste~Oil 1 tbs~Cheddar cheese (Grated) ½ Cup~Hara dhania (Coriander) chopped 2-3 tbs~Mozzarella cheese (Grated) ½ Cup,"In bowl,add eggs,black pepper powder and salt,whisk well.~In frying pan,add oil and egg mixture,mix and set aside.~In bowl,add eggs,cheddar cheese,coriander and mozzarella cheese,mix well and set aside.~Roll out puff pastry,cut in desired shape with cutter,egg wash,add egg and cheese filling,fold and gently press with fork to seal and egg wash again.~Spray baking tray with water and place egg and cheese patties,bake in a pre-heated oven at 180 C for 40-45 minutes.~Egg and cheese (patties) puff triangles are ready.",https://www.foodfusion.com/wp-content/uploads/2017/05/ID-R00276-A.jpg,https://www.youtube.com/embed/jNHfp5VMDnw?rel=0
3575,Dhaka Fried Chicken,Anday (Eggs) 2~Lemon juice 2-3 tbs~Lehsan paste (Garlic paste) 1 tsp~Corn flour 1 Cup~Til (Sesame seeds) ¼ cup~Lal mirch (Red chili) Crushed 1 & ½ tsp~Chicken powder 1 tsp~Namak (Salt) 1 tsp or to taste~Chicken strips ½ kg~Oil for frying~Chaat masala to taste~Green onion~Anday (Eggs) 2~Lemon juice 2-3 tbs~Lehsan paste (Garlic paste) 1 tsp~Corn flour 1 Cup~Til (Sesame seeds) ¼ cup~Lal mirch (Red chili) Crushed 1 & ½ tsp~Chicken powder 1 tsp~Namak (Salt) 1 tsp or to taste~Chicken strips ½ kg~Oil for frying~Chaat masala to taste~Green onion,"In bowl,add eggs,lemon juice and garlic paste,whisk well.~Add corn flour,sesame seeds,red chili crushed,chicken powder,salt and mix.~Add chicken strips,mix well and marinate for 20 minutes.~In wok,heat oil and fry until golden brown.~Sprinkle chaat masala,green onion and serve.",https://www.foodfusion.com/wp-content/uploads/2017/05/ID-R00294-1.jpg,https://www.youtube.com/embed/nkj1yJOv20c?rel=0
3576,Chicken Patties and Puff Pastry with Ghee,Ghee 400 gms~Pani (Water) 200 ml~Anda (Egg) 1 (Optional)~Oil 4 tbs~Namak (Salt) 1 tsp~Cheeni (Sugar) Powdered 2 tbs~Maida (All-purpose flour) 500 gms~Pani (Water) if required~Oil 2 tbs~Pyaz (Onion) Chopped 1 medium~Hari mirch (Green chilies) chopped 2 tsp~Chicken 1 & ½ cups (Boiled with ½ tsp ginger garlic paste & shredded)~Namak (Salt) ½ tsp or to taste~Kali mirch powder (Black pepper powder) ½ tsp~Safed mirch powder (White pepper powder) ½ tsp~Chicken cube ¼ tsp~Maida (All-purpose flour) 2 tbs~Doodh (Milk) ½ Cup,"In wok,add ghee,let it melt and bring it to room temperature.~In bowl,add chilled water with ice cubes,melted ghee,leave it until ghee becomes solid and refrigerate for approx.6 hours.~In jug,add water,egg,oil,salt,sugar and whisk well.~In bowl,add all-purpose flour and make a well,gradually add egg water mixture and knead until smooth & soft dough is formed.Use water if required,cover and let it rest for 20 minutes.~Take out solid ghee from water and squeeze out excess water completely.~Take square pan,place butter paper and set a block in a square pan.~Place butter paper on top and with the help of kitchen hammer flatten ghee and freeze ghee block for 20 minutes.~Take prepared dough,sprinkle generous amount of flour and roll out dough in round shape with the help of rolling pin.~In the center of the dough,place solid ghee block,wrap four sides,dust dry flour and roll out in rectangular shape with the help of rolling pin,fold one third into the middle and then the other third on top,fold and overlap the remaining sides,cover and freeze it for 20 minutes.~Take out from freezer,dust dry flour and roll out in rectangular shape with rolling pin.~Repeat the same over lapping folding process,cover and freeze it for another 20 minutes.~Again take out from freezer,dust dry flour and roll out in rectangular shape with rolling pin.~Puff pastry is ready and use as required.~If you are using butter,follow the same puff pastry method.~If you are using ghee,freeze it for 15-20 minutes and if you are using unipuff,put it in fridge for 15-20 minutes.~Sprinkle generous amount of all-purpose flour while you are rolling or overlapping puff pastry.~In puff pastry recipes,egg is optional.~Put the ghee (with chilled ice cold water) in refrigerator until ghee becomes solid.~In frying pan,add oil and onion,fry until translucent.~Add green chilies and mix.~Add chicken,salt,black pepper powder,white pepper powder,chicken cube and mix well.~Add all-purpose flour and mix well for 2 minutes.~Add milk and mix until milk is dried,set aside and let it cool.~Roll out puff pastry,cut in desired shape by using round cookie cutter,egg wash,add chicken filling,put another piece on top,gently press to seal and egg wash again.~Spray baking tray with water and place chicken patties,bake in a pre-heated oven at 180 C for 40-45 minutes.~Chicken patties are ready.",https://www.foodfusion.com/wp-content/uploads/2017/05/ID-R00275-A.jpg,https://www.youtube.com/embed/vSDjJ7sY9pQ?rel=0
3577,Shami Kabab,"Paani (Water) 4 cups~Qeema (mince) beef ½ kg~Chanay ki daal (Split Bengal gram) washed 250 gms~Pyaz (Onion) 1 medium~Sabut lal mirch (button red chilies) 12-15 or to taste~Dar chini (Cinnamon stick) 2 big~Badi elaichi (Black cardamom) 3~Namak (Salt) 2 tsp or to taste~Haldee powder (Turmeric powder) 1 tsp~Kali mirch sabut (Black pepper corns) 8-10~Adrak lehsan paste (Ginger garlic paste) 2 tbs~Dhania (Coriander seeds) 1 tbs~Zeera (Cumin seeds) 1 tbs~Hari mirch (Green chilies) 4-5~Podina (Mint) ½ cup~Hara dhania (Green coriander) ½ cup~Anday (Eggs) 2-3~Oil for frying~Use no fat meat mince.~Lentil has to be washed only (Don’t soak it)~After meat is tender and lentil is soft and there is still water, dry it on high flame. lentil should not become mushy.~Paani (Water) 4 cups~Qeema (mince) beef ½ kg~Chanay ki daal (Split Bengal gram) 250 gms~Pyaz (Onion) 1 medium~Sabut lal mirch (button red chilies) 12-15 or to taste~Dar chini (Cinnamon stick) 2 big~Badi elaichi (Black cardamom) 3~Namak (Salt) 2 tsp or to taste~Haldee powder (Turmeric powder) 1 tsp~Kali mirch sabut (Black pepper corns) 8-10~Adrak lehsan paste (Ginger garlic paste) 2 tbs~Dhania (Coriander seeds) 1 tbs~Zeera (Cumin seeds) 1 tbs~Hari mirch (Green chilies) 4-5~Podina (Mint) ½ cup~Hara dhania (Green coriander) ½ cup~Anday (Eggs) 2-3~Oil for frying~Ache result keliye bagher charbi wala qeema istemal karen.~ Daal ko dho kar istemal karna hai. Bhigo ke nahi rakhna hai.~Daal ko bilkul nahi galena hai, isko khada khada rakhna hai. Agar daal galne pe ajaye tu aanch tez karke pani sukha len.","In cooker, add water, beef mince, split Bengal gram, onion, button red chilies, cinnamon stick, black cardamom, salt, turmeric powder, black pepper corns, ginger garlic paste, coriander seeds and cumin seeds.
Bring it to boil.~Cover and cook for 30-35 mins on low flame.~If using pressure cooker, cover and cook for 10 minute.~Cook until water dries and let it cool.~In chopper, add green chilies, mint and green coriander, grind to make a coarse paste.~Add mince mixture and eggs, now grind the ingredients very well in a food processor.~After grinding the stuff, make kabab/patties of the batter with your hands.~Heat oil in frying pan and fry the kabab/patties.~Shami kababs are ready, serve with ketchup.",https://www.foodfusion.com/wp-content/uploads/2016/09/ID-R00192-1.jpg,https://www.youtube.com/embed/vhXMVKd1OGI?rel=0
3578,Refreshing and healthy Falsa Juice,Water 2 cups~Falsa 2 cups~Sugar 2 Tablespoon~Ice cubes~Black Salt To taste~Pani 2 cup~Falsa 2 cup~Cheeni 2 khanay ke chamach~Ice cubes~Kala namak hasbe zaika,"Directions:
Wash falsa properly. In a blender add falsa, sugar and ice cubes and blend well~Take a bowl and strain the mixture and add black salt and mix well.~Delicious falsa juice is ready to serve.",https://www.foodfusion.com/wp-content/uploads/2017/04/P1050602.jpg,https://www.youtube.com/embed/J26-PGXSWHo?rel=0
3579,Gulab Jamun,,"To make syrup, in a pan add water and sugar and cook until it becomes a sticky syrup. Now turn off the flame and add kewra water, cardamom powder, lemon juice and mix well.~In a bowl take lassa khoya and crumble it well with your hands. Add flour, baking soda, salt, and egg and mix well to a smooth dough. It needs kneading for at least 6-8 minutes.
Now make small balls of same size. Make sure they are smooth and have no cracks.~Heat ghee, and add balls and fry gently and stir continuously. Make sure ghee is not very hot otherwise gulab jamun will not cook well from inside or will burn.~When gulab jamuns becomes golden, add them directly to hot syrup. Make sure syrup is hot (not burning hot).
Repeat frying process. Add all gulab jamuns in syrup and leave them for 60 minutes
Garnish with pistachios and serve",https://www.foodfusion.com/wp-content/uploads/2017/05/P1120109.jpg,https://www.youtube.com/embed/5MUQ840KTHY?rel=0
3580,Panjiri,Asli desi ghee (Pure organic ghee) 2-3 tbs or as required~Gondh (Edible gum crystals) ¾ Cup~Makhanay (Puffed Lotus Seed) 3 Cups~Kaju (Cashew nuts) 1 Cup~Badam (Almonds) 1 & ½ Cups~Pista (Pistachio) ¾ Cup~Asli desi ghee (Pure organic ghee) 2-3 tbs or as required~Kishmish (Raisins) ½ Cup~Char Magaz (Dried Melon Seeds) 1 Cup~Asli desi ghee (Pure organic ghee) 1 Cup or as required~Sooji (Semolina) ½ kg~Khopra (Desiccated coconut) 1 Cup~Elaichi powder (Cardamom powder) 1 tsp~Pisi huee cheeni (Powdered sugar) ½ kg~Asli desi ghee (Pure organic ghee) 2-3 tbs or as required~Gondh (Edible gum crystals) ¾ Cup~Makhanay (Puffed Lotus Seed) 3 Cups~Kaju (Cashew nuts) 1 Cup~Badam (Almonds) 1 & ½ Cups~Pista (Pistachio) ¾ Cup~Asli desi ghee (Pure organic ghee) 2-3 tbs or as required~Kishmish (Raisins) ½ Cup~Char Magaz (Dried Melon Seeds) 1 Cup~Asli desi ghee (Pure organic ghee) 1 Cup or as required~Sooji (Semolina) ½ kg~Khopra (Desiccated coconut) 1 Cup~Elaichi powder (Cardamom powder) 1 tsp~Pisi huee cheeni (Powdered sugar) ½ kg,"In wok,add pure organic ghee and edible gum crystals,fry until double in size.~Add puffed lotus seeds,fry until light golden.~Add cashew nuts,fry until golden brown.~Add almonds and fry for 1-2 minutes.~Add pistachio,fry for 1-2 minutes.~In food chopper,add all fried nuts and coarsely chop fried nuts,set aside.~In pot,add pure organic ghee and raisins,fry for 1-2 minutes.~Add dried melon seeds and fry for 1-2 minutes.~Add pure organic ghee and semolina, continuously mix until fragrant.~Add desiccated coconut and cardamom powder,continuously mix well until golden brown.~In bowl,add semolina mixture, coarsely ground fried nuts,dried melon seeds & raisins and powdered sugar,mix until well combined.~Panjeeri is ready and store in an air tight jar & use up till 2-3 months.",https://www.foodfusion.com/wp-content/uploads/2017/05/ID-R00235-A.jpg,https://www.youtube.com/embed/52t1M-vrHHk?rel=0
3581,Aloo ka paratha with Instant Gajar ka achar,Potato 3-4 medium (boiled and mash)~Red chili crushed 1 tps or to taste~Salt 1 tsp or to taste~Carom seeds ¼ tsp~Coriander seeds 1 & ½ tsp (crushed)~Cumin seeds 1 tsp (crushed)~Green chili 1 tbs (chopped)~Green coriander 2-3 tbs (chopped)~Ghee for frying~Flour 2 cups~Salt 1 & ½ tsp~Oil 2 tbs~Water as required~Aaloo 3-4 medium (boiled and mashed)~Kuti lal mirch 1 tps or to taste~Namak 1 tsp or to taste~Ajwain ¼ tsp~Dhania 1 & ½ tsp (crushed)~Zeera 1 tsp (crushed)~Hari mirch 1 tbs (chopped)~Hara dhania 2-3 tbs (chopped)~Ghee for frying~Atta 2 cups~Namak 1 & ½ tsp~Oil 2 tbs~Pani as required,"Directions:
Knead a smooth dough and rest for 15 mins~Boiled, peel and mash potatoes well.~In bowl, add mashed potato, red chili crushed, salt, carom, coriander (crushed),cumin (crushed),green chili (chopped),green coriander (chopped),give it a good mix, stuffing is ready.~Take dry flour in plate for dusting/coating.~Knead dough and take out two small dough and give them a round shape of ball.~Press each ball a little between your palms to give a shape, coat it with dry flour.~Roll out dough into round shape with the help of rolling pin and set aside.~Roll out another dough and put filling/stuffing in the center, place another round dough on top, seal edges and roll out carefully with the help of rolling pin.~Heat griddle and place rolled paratha on it, fry from both sides with ghee.~Allu paratha is ready.",https://www.foodfusion.com/wp-content/uploads/2017/05/ID-R00168-2.jpg,https://www.youtube.com/embed/5xLl6urVixg?rel=0
3582,Potato Cutlets wtih chicken filling (Alu tikki), Tamatar (tomatoes) finely chopped 2~ Namak (salt) ½ tsp or to taste~ Zeera (cumin seeds) ½ tsp~ Haldee (turmeric powder) ¼ tsp~ Adrak lehsan paste (ginger garlic paste) 1 tbs~ Lal mirch (red chili) crushed 1tsp~Dhania powder (coriander powder) 1 tsp~ Hari mirch (green chilies) finely chopped 3-4~ Oil 2-3 tbs~ Pyaz (onion) finely sliced 1 cup~ Qeema (mince) chicken 250 gms~ Hara dhania (green coriander) chopped 2-3 tbs~ Aalo (potatoes) boiled 500gms~ Hara dhania (green coriander) chopped 3 tbs~ Namak (salt) 1 tsp or to taste~ Egg 1~ Oil for frying~Tamatar (tomatoes) finely chopped 2~ Namak (salt) ½ tsp or to taste~ Zeera (cumin seeds) ½ tsp~ Haldee (turmeric powder) ¼ tsp~ Adrak lehsan paste (ginger garlic paste) 1 tbs~ Lal mirch (red chili) crushed 1tsp~ Dhania powder (coriander powder) 1 tsp~Hari mirch (green chilies) finely chopped 3-4~ Oil 2-3 tbs~ Pyaz (onion) finely sliced 1 cup~ Qeema (mince) chicken 250 gms~ Hara dhania (green coriander) chopped 2-3 tbs~ Aalo (potatoes) boiled 500gms~ Hara dhania (green coriander) chopped 3 tbs~ Namak (salt) 1 tsp or to taste~ Egg 1~ Oil for frying,"In bowl add tomatoes, salt, cumin (whole), turmeric powder, ginger garlic paste, crushed red chili, green chili and coriander powder, mix well and set aside.~Heat oil in pan, add onion (sliced) and sauté until soft and light brown.~Add chicken mince and fry until all water dries up.~Now add filling, give it a good mix, cover the pan and steam cook for 6-8 minutes.~Sprinkle green coriander (chop) and set aside~Boil, peel and mash potatoes with the help of masher.~Add salt, green coriander and mix all together.~To make chicken cutlets, make a ball out of the mixture, flatten it on your palm with your hand, add filling in the center and cover it with another flat patty.~Heat oil in fry pan.~Dip cutlet into beaten egg and fry until light nice golden color on both sides.~Serve hot.~You can add cheese or peas and other vegetables in the filling.~You can make it spicy or mild by adjusting the spices as per your liking.~For coating, you can also use breadcrumbs, rice flour or semolina (suji).",https://www.foodfusion.com/wp-content/uploads/2017/05/ID-R00142-1.jpg,https://www.youtube.com/embed/URcRUEqoR9A?rel=0
